fid,objectid,dtcc,municipio,designacao_no_plano,classe_2021,categoria_2021,escala_origem,fonte,area_ha,autor,data_pub_origem,registo_ou_deposito,situacao_pdm,codigo
205421,205421,1315,VALONGO,Solo Urbano - Espaços Verdes de Enquadramento,Solo Urbano,Espaço Verde,1/10000,CM - Vectorial e Raster,1.0431606885532105,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,7
205422,205422,1315,VALONGO,Solo Urbano - Espaços Verdes de Enquadramento,Solo Urbano,Espaço Verde,1/10000,CM - Vectorial e Raster,2.8024768950580152,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,7
205423,205423,1315,VALONGO,Solo Urbano - Espaços Verdes de Enquadramento,Solo Urbano,Espaço Verde,1/10000,CM - Vectorial e Raster,6.05753139053511,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,7
205424,205424,1315,VALONGO,Solo Rústico - Espaço Cultural das Serras do Porto,Solo Rústico,Espaço Cultural,1/10000,CM - Vectorial e Raster,2.0349603593487293,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,15
205425,205425,1315,VALONGO,Solo Rústico - Espaços de exploração de recursos energéticos e geológicos,Solo Rústico,Espaço de Exploração de Recursos Energéticos e Geológicos,1/10000,CM - Vectorial e Raster,3.975737150323826,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,10
205426,205426,1315,VALONGO,Solo Rústico - Espaços de exploração de recursos energéticos e geológicos,Solo Rústico,Espaço de Exploração de Recursos Energéticos e Geológicos,1/10000,CM - Vectorial e Raster,1.151711287685181,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,10
205427,205427,1315,VALONGO,Solo Rústico - Espaços de exploração de recursos energéticos e geológicos,Solo Rústico,Espaço de Exploração de Recursos Energéticos e Geológicos,1/10000,CM - Vectorial e Raster,17.508959754843843,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,10
205428,205428,1315,VALONGO,Solo Rústico - Espaços Florestais de Conservação,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,35.572114006676365,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205429,205429,1315,VALONGO,Solo Rústico - Espaços Florestais de Conservação,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,9.07142772292354,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205430,205430,1315,VALONGO,Solo Rústico - Espaços Florestais de Conservação,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,10.011302225052635,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205431,205431,1315,VALONGO,Solo Rústico - Espaços Florestais de Conservação,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,261.40912829586483,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205432,205432,1315,VALONGO,Solo Rústico - Espaços Florestais de Conservação,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,19.23877391839989,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205433,205433,1315,VALONGO,Solo Rústico - Espaços Florestais de Conservação,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,1.2120085026548244,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205434,205434,1315,VALONGO,Solo Rústico - Espaços Florestais de Conservação,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,13.593094641496148,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205435,205435,1315,VALONGO,Solo Rústico - Espaços Florestais de Conservação,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,2.6529872759858613,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205436,205436,1315,VALONGO,Solo Rústico - Espaços Naturais e Paisagísticos,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Vectorial e Raster,1.361963804740444,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,11
205437,205437,1315,VALONGO,Solo Rústico - Espaços Naturais e Paisagísticos,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Vectorial e Raster,0.6786186852368526,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,11
205438,205438,1315,VALONGO,Solo Rústico - Espaços Naturais e Paisagísticos,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Vectorial e Raster,3.6186482885098434,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,11
205439,205439,1315,VALONGO,Solo Rústico - Espaços Naturais e Paisagísticos,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Vectorial e Raster,0.20665369030932199,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,11
205440,205440,1315,VALONGO,Solo Rústico - Espaços Naturais e Paisagísticos,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Vectorial e Raster,0.6996397675533547,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,11
205441,205441,1315,VALONGO,Solo Rústico - Espaços Naturais e Paisagísticos,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Vectorial e Raster,0.5438995786489337,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,11
205442,205442,1315,VALONGO,Solo Rústico - Espaços Naturais e Paisagísticos,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Vectorial e Raster,32.80357694444331,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,11
205443,205443,1315,VALONGO,Solo Rústico - Espaços Naturais e Paisagísticos,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Vectorial e Raster,0.05470978238228708,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,11
205444,205444,1315,VALONGO,Solo Rústico - Espaços Naturais e Paisagísticos,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Vectorial e Raster,0.13272495592304623,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,11
205445,205445,1315,VALONGO,Solo Rústico - Espaços Naturais e Paisagísticos,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Vectorial e Raster,0.0887395356871737,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,11
205446,205446,1315,VALONGO,Solo Rústico - Espaços Naturais e Paisagísticos,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Vectorial e Raster,10.577947784924717,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,11
205447,205447,1315,VALONGO,Solo Rústico - Espaços Naturais e Paisagísticos,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Vectorial e Raster,1.270499641531153,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,11
205448,205448,1315,VALONGO,Solo Rústico - Espaços Naturais e Paisagísticos,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Vectorial e Raster,2.8837377957608785,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,11
205449,205449,1315,VALONGO,Solo Rústico - Espaços Naturais e Paisagísticos,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Vectorial e Raster,0.9374052768967135,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,11
205450,205450,1315,VALONGO,Solo Rústico - Espaço Cultural das Serras do Porto,Solo Rústico,Espaço Cultural,1/10000,CM - Vectorial e Raster,2.073145092605964,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,15
205451,205451,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,15.77740835060128,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205452,205452,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,9.92247695104476,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205453,205453,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,111.22328542531305,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205454,205454,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,17.673956262982962,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205455,205455,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,0.41608905168890487,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205456,205456,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,6.228242909979843,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205457,205457,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,2.2434371348563933,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205458,205458,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,14.121211202895484,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205459,205459,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,5.18433815492852,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205460,205460,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,3.212191767627024,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205461,205461,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,0.6109722761458717,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205462,205462,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,7.369826171799563,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205463,205463,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,0.6370440419644816,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205464,205464,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,2.120792643667874,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205465,205465,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,14.14926791509008,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205466,205466,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,0.4763652955595404,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205467,205467,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,27.028580586439162,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205468,205468,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,18.523077087938407,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205469,205469,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,56.45940837191843,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205470,205470,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,9.521412303376012,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205471,205471,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,43.428902405197846,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205472,205472,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,22.821030620113923,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205473,205473,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,0.5883851809140295,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205474,205474,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,3.705591981419269,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205475,205475,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,18.081857090848025,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205476,205476,1315,VALONGO,Solo Urbano - Espaços Habitacionais (iv),Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,81.05486515267678,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,3
205477,205477,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,1.9985801135504269,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205478,205478,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,22.26706757404767,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205479,205479,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,63.032034207211275,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205480,205480,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,11.784845670488476,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205481,205481,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,5.604257914627949,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205482,205482,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,19.606085908927955,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205483,205483,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,17.836720480846335,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205484,205484,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,4.30944868395105,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205485,205485,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,5.732411657733959,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205486,205486,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,1.6195872023587115,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205487,205487,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,5.424868412712216,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205488,205488,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,15.312832115778246,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205489,205489,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,23.213776465138142,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205490,205490,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,3.63177735209543,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205491,205491,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,8.84547261452889,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205492,205492,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,0.19927887505012332,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205493,205493,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,2.4715783768397057,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205494,205494,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,27.908738118650017,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205495,205495,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,85.40146550548064,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205496,205496,1315,VALONGO,Solo Urbano - Espaços de Atividades Económicas,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,30.180393688685523,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,5
205497,205497,1315,VALONGO,Solo Rústico - Espaços Florestais de Produção,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,1.834824537247893,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205498,205498,1315,VALONGO,Solo Rústico - Espaços Florestais de Produção,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,3.562587876575018,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205499,205499,1315,VALONGO,Solo Rústico - Espaços Florestais de Produção,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,2.275088063278039,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205500,205500,1315,VALONGO,Solo Rústico - Espaços Florestais de Produção,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,10.327165672706045,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205501,205501,1315,VALONGO,Solo Rústico - Espaços Florestais de Produção,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,17.71698705171051,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205502,205502,1315,VALONGO,Solo Rústico - Espaços Florestais de Produção,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,1.1379400146439613,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205503,205503,1315,VALONGO,Solo Rústico - Espaços Florestais de Produção,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,29.431644605503326,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205504,205504,1315,VALONGO,Solo Rústico - Espaços Florestais de Produção,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,5.629709536217013,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205505,205505,1315,VALONGO,Solo Rústico - Espaços Florestais de Produção,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,2.1443448517992625,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205506,205506,1315,VALONGO,Solo Rústico - Espaços Florestais de Produção,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,15.975033892174368,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205507,205507,1315,VALONGO,Solo Rústico - Espaços Florestais de Produção,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,40.681929664047736,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205508,205508,1315,VALONGO,Solo Rústico - Espaços Florestais de Produção,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,10.58858256519161,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205509,205509,1315,VALONGO,Solo Rústico - Espaços Florestais de Produção,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,12.048472415281832,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205510,205510,1315,VALONGO,Solo Rústico - Espaços Florestais de Produção,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,5.233607916779653,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205511,205511,1315,VALONGO,Solo Rústico - Espaços Florestais de Produção,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,310.3463790021969,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205512,205512,1315,VALONGO,Solo Rústico - Espaços Florestais de Produção,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,12.760171848066308,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205513,205513,1315,VALONGO,Solo Rústico - Espaços Florestais de Produção,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,234.19107225753748,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205514,205514,1315,VALONGO,Solo Rústico - Espaços Florestais de Recreio e Valorização da Paisagem,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,3.8251874709136784,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205515,205515,1315,VALONGO,Solo Rústico - Espaços Florestais de Recreio e Valorização da Paisagem,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,8.336028188207765,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205516,205516,1315,VALONGO,Solo Rústico - Espaços Florestais de Recreio e Valorização da Paisagem,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,5.843148892140363,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
205517,205517,1315,VALONGO,Solo Rústico - Espaços Florestais de Recreio e Valorização da Paisagem,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,5.309930750775989,DGT,2025-02-21 00:00:00+00:00,01.13.15/PDM/03/2025/37,Vigente,9
