fid,objectid,dtcc,municipio,designacao_no_plano,classe_2021,categoria_2021,escala_origem,fonte,area_ha,autor,data_pub_origem,registo_ou_deposito,situacao_pdm,codigo
104421,104421,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Ensino),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.25947049044864834,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104422,104422,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Ensino),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.09095525074163452,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104423,104423,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Desporto ou Lazer),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,1.8829519649077207,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104424,104424,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Desporto ou Lazer),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,1.1582107840109617,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104425,104425,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Ensino),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.4041545747837052,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104426,104426,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Saúde/Assistência Social),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.5341775525092147,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104427,104427,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.6463685516085942,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104428,104428,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religioso),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.5926888927052729,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104429,104429,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religioso),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.8318412529143214,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104430,104430,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religoso/Desporto ou Lazer),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,1.5224557179006515,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104431,104431,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Abastecimento),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,8.04081804519596,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104432,104432,1311,PENAFIEL,Espaço de urbanização programada - Núcleos de concentração industrial,Solo Urbano (urbanizável – transitório),Espaço de Atividades Económicas,1/10000,CM - Vectorial,12.126644603049407,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,5
104433,104433,1311,PENAFIEL,Espaço de urbanização programada - Núcleos de concentração industrial,Solo Urbano (urbanizável – transitório),Espaço de Atividades Económicas,1/10000,CM - Vectorial,2.3258766242895277,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,5
104434,104434,1311,PENAFIEL,Espaço de urbanização programada - Núcleos de concentração industrial,Solo Urbano (urbanizável – transitório),Espaço de Atividades Económicas,1/10000,CM - Vectorial,0.2615821535032708,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,5
104435,104435,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Desporto ou Lazer),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,1.6226843530084472,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104436,104436,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Ensino),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.8746195088919718,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104437,104437,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Saúde e Religioso),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,1.4497622749194503,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104438,104438,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Desporto ou Lazer),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.6551567265775812,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104439,104439,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Ensino),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.2142113536188379,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104440,104440,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Segurança Soocial),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.22807585917937104,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104441,104441,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Ensino),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.2616141455003992,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104442,104442,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Ensino),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,2.817404097121861,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104443,104443,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religioso),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.32672580866990614,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104444,104444,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Ensino),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.4253858411936322,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104445,104445,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Desporto ou Lazer),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,1.4079559171527465,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104446,104446,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Saúde),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.1825492892289767,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104447,104447,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Desporto ou Lazer),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,1.1665994019127683,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104448,104448,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Administrativo),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.2616977473080449,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104449,104449,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Desporto ou Lazer),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.4472421793056652,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104450,104450,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,1.8344804508192465,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104451,104451,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Ensino),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.33740107742333786,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104452,104452,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Transportes/Estacionamento),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.460627194264438,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104453,104453,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Desporto ou Lazer e Religioso),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,3.8334341453918257,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104454,104454,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religioso/Ensino/Administrativo),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.7259659681067686,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104455,104455,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religoso),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.5227632216305472,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104456,104456,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Ensino),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.5589686472220347,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104457,104457,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Desporto ou Lazer),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,1.439579511673341,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104458,104458,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.4289629460683325,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104459,104459,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Ensino),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,2.9865898935135453,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104460,104460,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Desporto ou Lazer),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,1.8653118189074565,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104461,104461,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Equipamento),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.1271870272587985,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104462,104462,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religioso),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.26303726580860093,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104463,104463,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Ensino),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.25757150277025065,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104464,104464,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religioso),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.2376439676407026,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104465,104465,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religioso),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,1.3317238293469709,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104466,104466,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religioso),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.14638703114737292,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104467,104467,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.29828070313115607,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104468,104468,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Ensino),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.3609814870181937,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104469,104469,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.38363549308208167,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104470,104470,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religioso),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.26888611129121853,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104471,104471,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Desporto ou Lazer),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.5145939440669491,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104472,104472,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Assistência Social),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.5793083411982749,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104473,104473,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Desporto e Lazer),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,1.026273065953306,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104474,104474,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Equipamento),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.6198768370376434,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104475,104475,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religioso),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,1.9056366863074945,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104476,104476,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religioso),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,1.0814525555766332,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104477,104477,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Desporto e Lazer),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.5602028032341972,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104478,104478,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Transportes/Estacionamento),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.5631537080093171,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104479,104479,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religioso),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.8253918720579241,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104480,104480,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religioso),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.2540221508531249,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104481,104481,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,2.039189896654908,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104482,104482,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Administrativo),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.20630202734215417,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104483,104483,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religioso; Ensino; Desporto ou Lazer),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,3.7206223292705602,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104484,104484,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Desporto ou Lazer; Ensino;Religioso;Cultural),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,9.651023351840117,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104485,104485,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Ensino),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.17264134831456468,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104486,104486,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Equipamento),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.5186764255499642,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104487,104487,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religioso),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.6741667088570321,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104488,104488,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.14234649436213076,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104489,104489,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Desporto ou Lazer),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.8080492202220838,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104490,104490,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religioso?),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,2.978009599553747,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104491,104491,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Assistência Social),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.2776075582135469,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104492,104492,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Desporto ou Lazer),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.7698251714937389,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104493,104493,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Ensino),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.1760487615788821,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104494,104494,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Religioso),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,0.9424359904712066,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104495,104495,1311,PENAFIEL,Espaço urbanizado - Área de equipamento estruturante existente (Desporto ou Lazer),Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial,1.668497755490616,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,
104496,104496,1311,PENAFIEL,Espaço urbanizado - Área empresarial/ Indústria existentes,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial,3.753780425869813,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,5
104497,104497,1311,PENAFIEL,Espaço urbanizado - Área empresarial/ Indústria existentes,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial,4.125751990046803,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,5
104498,104498,1311,PENAFIEL,Espaço urbanizado - Área empresarial/ Indústria existentes,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial,5.802806869242806,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,5
104499,104499,1311,PENAFIEL,Espaço urbanizado - Área empresarial/ Indústria existentes,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial,10.847333465028973,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,5
104500,104500,1311,PENAFIEL,Espaço urbanizado - Área empresarial/ Indústria existentes,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial,13.189505316176266,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,5
104501,104501,1311,PENAFIEL,Espaço urbanizado - Área empresarial/ Indústria existentes,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial,2.567508524003136,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,5
104502,104502,1311,PENAFIEL,Espaço urbanizado - Área empresarial/ Indústria existentes,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial,22.816994967537852,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,5
104503,104503,1311,PENAFIEL,Espaço urbanizado - Área empresarial/ Indústria existentes,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial,66.19580371321963,DGT,2007-10-12 00:00:00+00:00,01.13.11/58/2008/PDM/03,Vigente,5
