fid,objectid,dtcc,municipio,designacao_no_plano,classe_2021,categoria_2021,escala_origem,fonte,area_ha,autor,data_pub_origem,registo_ou_deposito,situacao_pdm,codigo
80180,80180,1301,AMARANTE,SOLO RÚSTICO - ESPAÇOS DE ATIVIDADES INDUSTRIAIS - Espaço de Atividade Industrial tipo I,Solo Rústico,Espaço de Atividades Industriais,1/10000,CM - Vectorial e Raster,3.595383155005891,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,12
80181,80181,1301,AMARANTE,SOLO RÚSTICO - ESPAÇOS DE ATIVIDADES INDUSTRIAIS - Espaço de Atividade Industrial tipo I,Solo Rústico,Espaço de Atividades Industriais,1/10000,CM - Vectorial e Raster,3.5812598749995233,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,12
80182,80182,1301,AMARANTE,SOLO RÚSTICO - ESPAÇOS DE ATIVIDADES INDUSTRIAIS - Espaço de Atividade Industrial tipo I,Solo Rústico,Espaço de Atividades Industriais,1/10000,CM - Vectorial e Raster,2.0095477950019065,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,12
80183,80183,1301,AMARANTE,SOLO RÚSTICO - ESPAÇOS DE ATIVIDADES INDUSTRIAIS - Espaço de Atividade Industrial tipo I,Solo Rústico,Espaço de Atividades Industriais,1/10000,CM - Vectorial e Raster,0.7544758200157434,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,12
80184,80184,1301,AMARANTE,SOLO RÚSTICO - ESPAÇOS DE ATIVIDADES INDUSTRIAIS - Espaço de Atividade Industrial tipo I,Solo Rústico,Espaço de Atividades Industriais,1/10000,CM - Vectorial e Raster,4.668136395009048,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,12
80185,80185,1301,AMARANTE,SOLO RÚSTICO - ESPAÇOS DE ATIVIDADES INDUSTRIAIS - Espaço de Atividade Industrial tipo I,Solo Rústico,Espaço de Atividades Industriais,1/10000,CM - Vectorial e Raster,1.35202095500594,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,12
80186,80186,1301,AMARANTE,SOLO RÚSTICO - ESPAÇOS DE ATIVIDADES INDUSTRIAIS - Espaço de Atividade Industrial tipo II,Solo Rústico,Espaço de Atividades Industriais,1/10000,CM - Vectorial e Raster,10.698368315004663,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,12
80187,80187,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.531055014986475,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80188,80188,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.252429805005781,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80189,80189,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.3147016450160416,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80190,80190,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.0146962800012436,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80191,80191,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,5.959968825015984,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80192,80192,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,11.407914929980052,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80193,80193,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.207175204995461,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80194,80194,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.863489530001895,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80195,80195,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.660355040008854,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80196,80196,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.466076334966458,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80197,80197,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.950035449989885,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80198,80198,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.798022849982332,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80199,80199,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,5.839261449981271,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80200,80200,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.6735795650005807,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80201,80201,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.7494034899932565,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80202,80202,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.454732924992219,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80203,80203,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.7204128649876917,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80204,80204,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.034806500003499,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80205,80205,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,6.169378489986248,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80206,80206,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,11.422662830014369,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80207,80207,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,12.855623664967002,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80208,80208,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,6.165748524977313,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80209,80209,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.6322176449902355,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80210,80210,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,7.980856079992932,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80211,80211,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.610025589990802,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80212,80212,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.5134384500003186,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80213,80213,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.223809519978729,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80214,80214,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.5533017150013473,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80215,80215,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.531952315007662,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80216,80216,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.8543363100096002,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80217,80217,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,9.672330544999987,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80218,80218,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,9.533772274991684,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80219,80219,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.2209663499979304,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80220,80220,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.4157881799925351,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80221,80221,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.2094383899948655,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80222,80222,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,0.3617024149889359,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80223,80223,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,6.088531130008656,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80224,80224,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.6437695999896156,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80225,80225,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.0329295849788234,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80226,80226,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.137725274992804,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80227,80227,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.1349868200229016,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80228,80228,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.86635079499071,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80229,80229,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.2083607900128466,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80230,80230,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,7.475111149959196,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80231,80231,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.418501824987377,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80232,80232,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.307534594985377,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80233,80233,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.6624952999936884,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80234,80234,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,9.082256425025454,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80235,80235,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.983462595003404,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80236,80236,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.845438930003159,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80237,80237,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.2022534099929034,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80238,80238,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.441564505009353,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80239,80239,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,9.315874994990184,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80240,80240,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,7.582066759994417,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80241,80241,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.828182144986326,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80242,80242,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.339619105014751,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80243,80243,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.1445869599806393,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80244,80244,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,6.373511589981243,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80245,80245,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.4442048900106457,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80246,80246,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,0.8703807849998906,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80247,80247,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.6382308899968863,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80248,80248,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.314018174998369,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80249,80249,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,0.6821523600041517,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80250,80250,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,6.224382249992149,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80251,80251,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.9196737150103087,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80252,80252,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,15.648930414992682,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80253,80253,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,0.8200968499973271,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80254,80254,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.796211734990636,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80255,80255,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,12.323125565003417,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80256,80256,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.70123276999667,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80257,80257,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.7800917900111526,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80258,80258,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,0.7660528500007698,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80259,80259,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.8302940950000426,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80260,80260,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.643587485001912,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80261,80261,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.295158095002314,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80262,80262,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.4378490300041158,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80263,80263,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.541354269999231,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
80264,80264,1301,AMARANTE,SOLO RÚSTICO - AGLOMERADOS RURAIS - Aglomerado Rural,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.563020540011767,DGT,2017-08-23 00:00:00+00:00,01.13.01/PDM/03/2017/144,Vigente,13
