fid,objectid,dtcc,municipio,designacao_no_plano,classe_2021,categoria_2021,escala_origem,fonte,area_ha,autor,data_pub_origem,registo_ou_deposito,situacao_pdm,codigo
138775,138775,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,7.468077144882362,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138776,138776,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.7040083536046136,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138777,138777,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,6.110298760542737,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138778,138778,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.8122235307180905,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138779,138779,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.8365212718476542,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138780,138780,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.5457737489953869,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138781,138781,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.1181271871451288,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138782,138782,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.328451572138147,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138783,138783,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.537439828813821,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138784,138784,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.646230242495854,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138785,138785,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.276384563240968,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138786,138786,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.0260166165382603,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138787,138787,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.1192659668043254,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138788,138788,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.4211679657011294,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138789,138789,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,5.508272058636322,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138790,138790,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.00338602182382,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138791,138791,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.678192039527689,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138792,138792,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,7.416147943595046,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138793,138793,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.9812943211281673,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138794,138794,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.9359307278989464,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138795,138795,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.665134023660246,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138796,138796,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.1409219206888173,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138797,138797,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.9327981744003482,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138798,138798,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.2590076879291416,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138799,138799,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.360832129163202,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138800,138800,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.032516328273184,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138801,138801,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.723977017759417,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138802,138802,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,10.10508504647757,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138803,138803,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.857761951106519,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138804,138804,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,7.0441083481546025,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138805,138805,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,8.20199194024487,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138806,138806,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.088377009334508,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138807,138807,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.443548473489673,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138808,138808,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.94232718054275,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138809,138809,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.5158110266658245,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138810,138810,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.8593313945231826,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138811,138811,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.1012677984328825,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138812,138812,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.0361690012307956,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138813,138813,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,5.92538061829051,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138814,138814,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.9143095365941525,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138815,138815,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.3773610161131713,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138816,138816,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.467271743629716,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138817,138817,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.576617971593025,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138818,138818,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,9.982286572920625,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138819,138819,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,5.5670433520784135,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138820,138820,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,7.168103477479308,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138821,138821,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.124535746799642,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138822,138822,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,5.8279852268542625,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138823,138823,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.677527041170676,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138824,138824,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,8.624275003928663,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138825,138825,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.414006841525645,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138826,138826,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.347000766136218,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138827,138827,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.830094438161212,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138828,138828,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,8.316214083244052,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138829,138829,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.6111281696953346,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138830,138830,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.9375286342781504,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138831,138831,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,5.539113367154653,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138832,138832,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.5291459065259434,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138833,138833,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.129608610004187,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138834,138834,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.5375295722289013,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138835,138835,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,6.569319067371194,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138836,138836,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,6.225222301915753,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138837,138837,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,5.152684604399744,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138838,138838,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,5.407242339080665,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138839,138839,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,5.0941961809730625,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138840,138840,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,7.422586261722001,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138841,138841,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.6245808366122656,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138842,138842,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo I,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.8315766175873618,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138843,138843,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.1182572740136645,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138844,138844,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.0903813090790062,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138845,138845,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,0.2820505218802253,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138846,138846,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,0.9016690504342784,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138847,138847,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,0.9229114203786943,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138848,138848,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.154963866763958,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138849,138849,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.9300484374290914,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138850,138850,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.619470687611078,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138851,138851,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,0.6241556180801942,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138852,138852,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,0.7688099991087569,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138853,138853,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,0.3711535584735859,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138854,138854,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.0244228296357205,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138855,138855,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.7091311108575435,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138856,138856,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.2172245010845364,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138857,138857,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.1263605784327724,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138858,138858,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.1861458274831995,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138859,138859,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.0561267153941123,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138860,138860,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.8565198232142255,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138861,138861,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.7518823210723464,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138862,138862,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.2027890735841822,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138863,138863,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.4192993843911013,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138864,138864,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.0869077361098725,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138865,138865,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.5924118073252496,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138866,138866,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.717524924755789,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138867,138867,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,0.5803052316221409,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
138868,138868,1303,FELGUEIRAS,Solo Rústico – Aglomerados rurais - Tipo II,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.0938693100934047,DGT,2021-11-02 00:00:00+00:00,01.13.03/PDM/03/2021/238,Vigente,13
