fid,objectid,dtcc,municipio,designacao_no_plano,classe_2021,categoria_2021,escala_origem,fonte,area_ha,autor,data_pub_origem,registo_ou_deposito,situacao_pdm,codigo
18,18,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.4618192395777907,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
19,19,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.2637124067275086,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
20,20,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo II,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,2.301788087420352,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
21,21,1316,VILA DO CONDE,Espaço não Urbanizável - RAN,Solo Rústico,Espaço Agrícola,1/10000,CM - Raster,0.8429751882209908,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,8
22,22,1316,VILA DO CONDE,Espaço não Urbanizável - RAN,Solo Rústico,Espaço Agrícola,1/10000,CM - Raster,0.23560631915649866,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,8
23,23,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Equipamentos Proposto,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Raster,0.3722412835082039,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
24,24,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Equipamentos Proposto,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Raster,0.18884747161311097,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
25,25,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Equipamentos Proposto,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Raster,0.3055665280868241,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
26,26,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Equipamentos Existente,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Raster,0.27778189936423586,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
27,27,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Equipamentos Existente,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Raster,0.2001036865778966,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
28,28,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Equipamentos Proposto,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Raster,0.45452781401611864,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
29,29,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Equipamentos Proposto,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Raster,0.25409170850038065,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
30,30,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo II,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,1.3406509369572626,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
31,31,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo II,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,15.145343400835257,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
32,32,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,1.8750750553168356,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
33,33,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo III,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,2.7515414351013487,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
34,34,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,24.21071555604376,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
35,35,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.23182918270966038,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
36,36,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.28989743283898567,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
37,37,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.26055996458082226,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
38,38,1316,VILA DO CONDE,Espaço não Urbanizável - RAN,Solo Rústico,Espaço Agrícola,1/10000,CM - Raster,3.767937475791387,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,8
39,39,1316,VILA DO CONDE,Espaço não Urbanizável - RAN,Solo Rústico,Espaço Agrícola,1/10000,CM - Raster,0.3821012378674699,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,8
40,40,1316,VILA DO CONDE,Espaço não Urbanizável - RAN,Solo Rústico,Espaço Agrícola,1/10000,CM - Raster,0.655102265620185,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,8
41,41,1316,VILA DO CONDE,Espaço não Urbanizável - RAN,Solo Rústico,Espaço Agrícola,1/10000,CM - Raster,0.2606387751250528,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,8
42,42,1316,VILA DO CONDE,Espaço não Urbanizável - RAN,Solo Rústico,Espaço Agrícola,1/10000,CM - Raster,1.874611193499947,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,8
43,43,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Equipamentos Existente,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Raster,1.017436080650054,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
44,44,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Equipamentos Existente,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Raster,3.4717894714731026,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
45,45,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.9378995701136998,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
46,46,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.6149254530591192,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
47,47,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.1418996673384594,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
48,48,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.40590442170295865,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
49,49,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.32471114460912065,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
50,50,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo III,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,4.41256122889556,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
51,51,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,2.0651710557037966,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
52,52,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,4.708445028889551,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
53,53,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,1.2768452364903875,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
54,54,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,2.4907951479833574,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
55,55,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo III,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,1.9074156087161973,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
56,56,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo III,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,1.211931269611977,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
57,57,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo III,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,1.855565364500601,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
58,58,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.8852675278759562,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
59,59,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo III,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,6.909244302005042,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
60,60,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.2893691575396806,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
61,61,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,1.3825393664170988,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
62,62,1316,VILA DO CONDE,Espaço não Urbanizável - RAN,Solo Rústico,Espaço Agrícola,1/10000,CM - Raster,36.09523736285735,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,8
63,63,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.31991910911663435,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
64,64,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.2224347752286587,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
65,65,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,80.97524723313933,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
66,66,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo III,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,0.7451914587646257,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
67,67,1316,VILA DO CONDE,Espaço não Urbanizável - REN,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Raster,2.4231421556097223,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,11
68,68,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.10616693557705731,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
69,69,1316,VILA DO CONDE,Espaço não Urbanizável - RAN e REN,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Raster,32.71432555631639,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,11
70,70,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Equipamentos Existente e Proposto,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Raster,0.43591094852548556,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
71,71,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Equipamentos Existente e Proposto,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Raster,3.0952333415605127,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
72,72,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Equipamentos Existente,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Raster,2.62873333070738,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
73,73,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Equipamentos Existente,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Raster,0.39705166624924165,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
74,74,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,1.6646732535639779,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
75,75,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo III,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,1.7316070031951647,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
76,76,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo III,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,4.300406019849377,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
77,77,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo III,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,1.774084922191687,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
78,78,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo III,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,1.157598184206849,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
79,79,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo III,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,5.347531584442442,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
80,80,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo III,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,6.970593296178896,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
81,81,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,1.6060570192650252,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
82,82,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,1.3685283686538692,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
83,83,1316,VILA DO CONDE,Espaço não Urbanizável - RAN,Solo Rústico,Espaço Agrícola,1/10000,CM - Raster,5.456381472050585,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,8
84,84,1316,VILA DO CONDE,Espaço não Urbanizável - RAN,Solo Rústico,Espaço Agrícola,1/10000,CM - Raster,21.573689491357257,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,8
85,85,1316,VILA DO CONDE,Espaço não Urbanizável - RAN,Solo Rústico,Espaço Agrícola,1/10000,CM - Raster,2.2052598855355754,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,8
86,86,1316,VILA DO CONDE,Espaço não Urbanizável - REN,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Raster,0.27703420523996464,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,11
87,87,1316,VILA DO CONDE,Espaço não Urbanizável - REN,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Raster,0.6166990987680853,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,11
88,88,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo III,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,0.9227154158440418,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
89,89,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo III,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,1.2062815090200865,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
90,90,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Equipamentos Proposto,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Raster,0.559451573496568,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
91,91,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Equipamentos Proposto,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Raster,0.4208069611347979,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
92,92,1316,VILA DO CONDE,Espaço não Urbanizável - Área de Ocupação Condicionada,Solo Rústico,Espaço Agrícola ou Florestal (transitório),1/10000,CM - Raster,21.633980900128044,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
93,93,1316,VILA DO CONDE,Espaço não Urbanizável - Área de Ocupação Condicionada,Solo Rústico,Espaço Agrícola ou Florestal (transitório),1/10000,CM - Raster,10.387263371588755,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
94,94,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo II,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,1.8589566987949424,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
95,95,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo II,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,0.9010173550878652,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
96,96,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo II,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,1.5079194703485816,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
97,97,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo II,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,3.608087632327061,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
98,98,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo II,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,2.523180786752736,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
99,99,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo II,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,61.524561794936375,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
100,100,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.6756180158757139,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
101,101,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.13631516700480134,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
102,102,1316,VILA DO CONDE,Espaço não Urbanizável - Área Agro-Florestal e de Enquadramento,Solo Rústico,Espaço Florestal,1/10000,CM - Raster,0.44738128266842103,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,9
103,103,1316,VILA DO CONDE,Espaço Industrial - Zona Industrial,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Raster,1.6922916402679868,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,5
104,104,1316,VILA DO CONDE,Espaço Industrial - Zona Industrial,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Raster,76.63297018297152,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,5
105,105,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo III,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,1.0259417163044213,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
106,106,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Construção Tipo III,Solo Urbano,Espaço Habitacional,1/10000,CM - Raster,6.798814536916302,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,3
107,107,1316,VILA DO CONDE,Espaço não Urbanizável - RAN e REN,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Raster,8.621851202424477,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,11
108,108,1316,VILA DO CONDE,Espaço não Urbanizável - RAN e REN,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Raster,25.90789085260853,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,11
109,109,1316,VILA DO CONDE,Espaço não Urbanizável - REN,Solo Rústico,Espaço Natural e Paisagístico,1/10000,CM - Raster,1.3482367462308147,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,11
135,135,1316,VILA DO CONDE,Espaço Urbano e Urbanizável - Zona de Equipamentos Existente,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Raster,0.7315994560384191,DGT,1995-12-12 00:00:00+00:00, 01.13.16.00/OA-95.PD,Vigente,
