fid,objectid,dtcc,municipio,designacao_no_plano,classe_2021,categoria_2021,escala_origem,fonte,area_ha,autor,data_pub_origem,registo_ou_deposito,situacao_pdm,codigo
67473,67473,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.076165183493143,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67474,67474,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.195980031580711,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67475,67475,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.2240366522275377,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67476,67476,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.4398597280740737,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67477,67477,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.8002346249698604,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67478,67478,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.4819202992353122,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67479,67479,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.381361755641765,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67480,67480,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.6996533788937143,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67481,67481,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.0377505308264867,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67482,67482,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.066625516281603,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67483,67483,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,0.6542741231941618,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67484,67484,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,4.464072399834823,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67485,67485,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.9450591847786127,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67486,67486,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,0.9453593503469369,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67487,67487,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.2253272241663007,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67488,67488,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.675985960750276,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67489,67489,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.0396896332537757,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67490,67490,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.276891931128397,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67491,67491,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.30962812816971,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67492,67492,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.4594687871887826,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67493,67493,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.929349316581292,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67494,67494,1307,MARCO DE CANAVESES,Solo Rural-Aglomerados Rurais,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.4484087109957822,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,13
67495,67495,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços Centrais,Solo Urbano,Espaço Central,1/10000,CM - Vectorial e Raster,4.759115767115791,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,2
67496,67496,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços Centrais,Solo Urbano,Espaço Central,1/10000,CM - Vectorial e Raster,0.680401484652469,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,2
67497,67497,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços Centrais,Solo Urbano,Espaço Central,1/10000,CM - Vectorial e Raster,76.71070220219744,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,2
67498,67498,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizável-Espaços de Atividades Económicas,Solo Urbano (urbanizável – transitório),Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,2.0579357277067376,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67499,67499,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizável-Espaços de Atividades Económicas,Solo Urbano (urbanizável – transitório),Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,2.722423942659283,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67500,67500,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizável-Espaços de Atividades Económicas,Solo Urbano (urbanizável – transitório),Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,4.863437324299035,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67501,67501,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizável-Espaços de Atividades Económicas,Solo Urbano (urbanizável – transitório),Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,5.158866694835294,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67502,67502,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizável-Espaços de Atividades Económicas,Solo Urbano (urbanizável – transitório),Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,1.5972332230282016,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67503,67503,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizável-Espaços de Atividades Económicas,Solo Urbano (urbanizável – transitório),Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,2.687401994207397,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67504,67504,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizável-Espaços de Atividades Económicas,Solo Urbano (urbanizável – transitório),Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,6.042989007857023,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67505,67505,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizável-Espaços de Atividades Económicas,Solo Urbano (urbanizável – transitório),Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,2.6836079972784965,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67506,67506,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizável-Espaços de Atividades Económicas,Solo Urbano (urbanizável – transitório),Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,1.4791237373075448,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67507,67507,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizável-Espaços de Atividades Económicas,Solo Urbano (urbanizável – transitório),Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,55.12228402809671,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67508,67508,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Atividades Económicas-Espaços de Desenvolvimento Industriais,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,41.09155847304909,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67509,67509,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Atividades Económicas-Espaços de Desenvolvimento Industriais,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,6.228880315307225,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67510,67510,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Atividades Económicas-Espaços de Desenvolvimento Industriais,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,37.052718441515836,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67511,67511,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Atividades Económicas-Espaços de Desenvolvimento Industriais,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,1.3330090786905902,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67512,67512,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Atividades Económicas-Espaços de Desenvolvimento Industriais,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,1.7179136227665468,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67513,67513,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Atividades Económicas-Espaços de Desenvolvimento Industriais,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,2.2838850549192222,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67514,67514,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Atividades Económicas-Espaços de Desenvolvimento Industriais,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,48.827109282462935,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67515,67515,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Atividades Económicas-Espaços de Desenvolvimento Industriais,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,1.0915736330091954,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,5
67516,67516,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Atividades Económicas-Espaços de Desenvolvimento Turístico,Solo Urbano,Espaço de Uso Especial - Turístico,1/10000,CM - Vectorial e Raster,1.3717408626716119,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,6
67517,67517,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Atividades Económicas-Espaços de Desenvolvimento Turístico,Solo Urbano,Espaço de Uso Especial - Turístico,1/10000,CM - Vectorial e Raster,5.104281431366413,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,6
67518,67518,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.02931095482883975,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67519,67519,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.2661562974033877,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67520,67520,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,1.14820810651317,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67521,67521,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.20253084875047206,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67522,67522,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.11879774580928497,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67523,67523,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.40462131472160107,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67524,67524,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.164359887329489,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67525,67525,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,1.1105167310124961,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67526,67526,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.4488895109788049,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67527,67527,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.2448011342169717,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67528,67528,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.3266866410524701,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67529,67529,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.17108872893191873,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67530,67530,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.07494804734088248,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67531,67531,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.10836436971803196,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67532,67532,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,2.223477890648716,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67533,67533,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.6412040475580841,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67534,67534,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,1.1258380558269099,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67535,67535,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.07074461772979121,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67536,67536,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.22434792425660416,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67537,67537,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.35424301616447046,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67538,67538,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.432601484091999,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67539,67539,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.1517357524580555,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67540,67540,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.43322082042368126,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67541,67541,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,1.1647192745296284,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67542,67542,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,1.3689340890502397,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67543,67543,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.11942759313778951,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67544,67544,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.38528806250413183,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67545,67545,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.25756149849724025,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67546,67546,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.12268138812221586,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67547,67547,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.5035321316207293,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67548,67548,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.259352113671822,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67549,67549,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.279584253186034,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67550,67550,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.14650301100257784,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67551,67551,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.2703850632270565,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67552,67552,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.012871659898955841,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67553,67553,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.012617626311909408,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67554,67554,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.04777515758178197,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
67555,67555,1307,MARCO DE CANAVESES,Solo Urbano-Solo Urbanizado-Espaços de Uso Especial,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.06937428680821323,DGT,2015-08-31 00:00:00+00:00,01.13.07/PDM/03/2015/149,Vigente,
