fid,objectid,dtcc,municipio,designacao_no_plano,classe_2021,categoria_2021,escala_origem,fonte,area_ha,autor,data_pub_origem,registo_ou_deposito,situacao_pdm,codigo
149597,149597,1310,PAREDES,Solo Rústico - Espaço Florestal de Conservação - FC,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,2.4660668003767556,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,9
149598,149598,1310,PAREDES,Solo Rústico - Espaço Florestal de Conservação - FC,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,29.467619278153045,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,9
149599,149599,1310,PAREDES,Solo Rústico - Espaço Florestal de Recreio e Valorização da Paisagem - FRVP,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,1.762116511091357,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,9
149600,149600,1310,PAREDES,Solo Rústico - Espaço Florestal de Recreio e Valorização da Paisagem - FRVP,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,0.4580901076791342,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,9
149601,149601,1310,PAREDES,Solo Rústico - Espaço de Infraestruturas - EI,Solo Rústico,Espaço de Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.22859247544523095,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,17
149602,149602,1310,PAREDES,Solo Rústico - Espaço de Infraestruturas - EI,Solo Rústico,Espaço de Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,2.0639125457099405,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,17
149603,149603,1310,PAREDES,Solo Rústico - Aglomerados Rurais -AR,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.5306111551997486,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,13
149604,149604,1310,PAREDES,Solo Rústico - Espaço Florestal de Recreio e Valorização da Paisagem - FRVP,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,0.49240834277423073,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,9
149605,149605,1310,PAREDES,Solo Urbano  - Espaço de Atividades Económicas - AE,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,2.6658947944820395,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,5
149606,149606,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.4856921762258746,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149607,149607,1310,PAREDES,Solo Urbano  - Espaço de Atividades Económicas - AE,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,34.28963159125809,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,5
149608,149608,1310,PAREDES,Solo Rústico - Espaço Agrícola de Produção- AP,Solo Rústico,Espaço Agrícola,1/10000,CM - Vectorial e Raster,29.992030327508225,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,8
149609,149609,1310,PAREDES,Solo Rústico - Espaço Agrícola de Produção e de Infraestrutura Verde - APIV,Solo Rústico,Espaço Agrícola,1/10000,CM - Vectorial e Raster,0.4795759958401919,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,8
149610,149610,1310,PAREDES,Solo Rústico - Espaço Agrícola de Produção- AP,Solo Rústico,Espaço Agrícola,1/10000,CM - Vectorial e Raster,20.365399362229898,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,8
149611,149611,1310,PAREDES,Solo Rústico - Espaço Agrícola de Produção- AP,Solo Rústico,Espaço Agrícola,1/10000,CM - Vectorial e Raster,9.604286422018532,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,8
149612,149612,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,6.772745673828675,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149613,149613,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,2.0879058905863204,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149614,149614,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,1.2538511792601144,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149615,149615,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.7185311031931546,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149616,149616,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.2759188603192306,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149617,149617,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.16439073443061497,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149618,149618,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,1.848869731618208,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149619,149619,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.6210002342482621,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149620,149620,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.19463108366283122,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149621,149621,1310,PAREDES,Solo Urbano - Espaço Central  Nível I - ECI,Solo Urbano,Espaço Central,1/10000,CM - Vectorial e Raster,13.609419170065864,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,2
149622,149622,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,10.64742006595051,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149623,149623,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.39748374451382695,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149624,149624,1310,PAREDES,Solo Rústico - Aglomerados Rurais -AR,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,0.6795199036889477,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,13
149625,149625,1310,PAREDES,Solo Rústico - Aglomerados Rurais -AR,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,3.953138731311262,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,13
149626,149626,1310,PAREDES,Solo Rústico - Aglomerados Rurais -AR,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.1806424120879966,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,13
149627,149627,1310,PAREDES,Solo Rústico - Espaço Florestal de Recreio e Valorização da Paisagem - FRVP,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,29.56440143393914,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,9
149628,149628,1310,PAREDES,Solo Rústico - Espaço Agrícola de Produção- AP,Solo Rústico,Espaço Agrícola,1/10000,CM - Vectorial e Raster,7.191407412675046,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,8
149629,149629,1310,PAREDES,Solo Rústico - Espaço Florestal de Recreio e Valorização da Paisagem - FRVP,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,152.7678380865906,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,9
149630,149630,1310,PAREDES,Solo Rústico - Espaço Agrícola de Produção e de Infraestrutura Verde - APIV,Solo Rústico,Espaço Agrícola,1/10000,CM - Vectorial e Raster,2.2072290401540706,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,8
149631,149631,1310,PAREDES,Solo Rústico - Espaço Florestal de Produção - FP,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,266.46784181676304,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,9
149632,149632,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.26643823413457723,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149633,149633,1310,PAREDES,Solo Rústico - Aglomerados Rurais -AR,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,1.5998917343745473,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,13
149634,149634,1310,PAREDES,Solo Urbano  - Espaço de Atividades Económicas - AE,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,17.498945919936208,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,5
149635,149635,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,1.1243949150033061,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149636,149636,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.8822814966721926,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149637,149637,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.2894167602856644,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149638,149638,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.6207288614360951,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149639,149639,1310,PAREDES,Solo Rústico - Espaço Agrícola de Produção- AP,Solo Rústico,Espaço Agrícola,1/10000,CM - Vectorial e Raster,74.1593318849213,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,8
149640,149640,1310,PAREDES,Solo Rústico - Espaço Florestal de Recreio e Valorização da Paisagem - FRVP,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,46.29073361224709,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,9
149641,149641,1310,PAREDES,Solo Urbano  - Espaço Verde - EV,Solo Urbano,Espaço Verde,1/10000,CM - Vectorial e Raster,0.27652589785276066,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,7
149642,149642,1310,PAREDES,Solo Urbano  - Espaço de Atividades Económicas - AE,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,8.095451729657862,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,5
149643,149643,1310,PAREDES,Solo Rústico - Aglomerados Rurais -AR,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.1053898988392667,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,13
149644,149644,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,1.3928561582770198,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149645,149645,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.5032044627141673,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149646,149646,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.1992398525272496,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149647,149647,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.21471555021252134,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149648,149648,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.0834865932978675,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149649,149649,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.15540399933136068,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149650,149650,1310,PAREDES,Solo Urbano  - Espaço Verde - EV,Solo Urbano,Espaço Verde,1/10000,CM - Vectorial e Raster,0.44032111066407525,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,7
149651,149651,1310,PAREDES,Solo Rústico - Espaço Agrícola de Produção- AP,Solo Rústico,Espaço Agrícola,1/10000,CM - Vectorial e Raster,5.269131774514448,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,8
149652,149652,1310,PAREDES,Solo Urbano  - Espaço Habitacional  Nível IV - EHIV,Solo Urbano,Espaço Habitacional,1/10000,CM - Vectorial e Raster,1.073568860420026,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,3
149653,149653,1310,PAREDES,Solo Urbano  - Espaço de Atividades Económicas - AE,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,0.7241595719599456,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,5
149654,149654,1310,PAREDES,Solo Rústico - Aglomerados Rurais -AR,Solo Rústico,Aglomerado Rural,1/10000,CM - Vectorial e Raster,2.42788031636429,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,13
149655,149655,1310,PAREDES,Solo Urbano  - Espaço de Atividades Económicas - AE,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,2.838180080959573,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,5
149656,149656,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,1.7527087494862208,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149657,149657,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,3.2172258906662026,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149658,149658,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.3755700631445856,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149659,149659,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.4135799264805624,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149660,149660,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.6380673674839549,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149661,149661,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.32684937822585924,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149662,149662,1310,PAREDES,Solo Rústico - Espaço Florestal de Recreio e Valorização da Paisagem - FRVP,Solo Rústico,Espaço Florestal,1/10000,CM - Vectorial e Raster,9.215625820346498,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,9
149663,149663,1310,PAREDES,Solo Rústico - Espaço Agrícola de Produção e de Infraestrutura Verde - APIV,Solo Rústico,Espaço Agrícola,1/10000,CM - Vectorial e Raster,0.31749702458528334,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,8
149664,149664,1310,PAREDES,Solo Urbano  - Espaço Verde - EV,Solo Urbano,Espaço Verde,1/10000,CM - Vectorial e Raster,0.13432846043424215,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,7
149665,149665,1310,PAREDES,Solo Urbano  - Espaço de Atividades Económicas - AE,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,33.88297219431609,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,5
149666,149666,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.7755010348671116,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149667,149667,1310,PAREDES,Solo Urbano  - Espaço de Uso Especial - Espaço de Equipamentos - UEE,Solo Urbano,Espaço de Uso Especial Equipamentos e Infraestruturas,1/10000,CM - Vectorial e Raster,0.11632748959446616,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,
149668,149668,1310,PAREDES,Solo Rústico - Espaço Agrícola de Produção- AP,Solo Rústico,Espaço Agrícola,1/10000,CM - Vectorial e Raster,9.582336721239425,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,8
149669,149669,1310,PAREDES,Solo Rústico - Espaço Agrícola de Produção- AP,Solo Rústico,Espaço Agrícola,1/10000,CM - Vectorial e Raster,8.466760238535096,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,8
149670,149670,1310,PAREDES,Solo Rústico - Espaço Agrícola de Produção- AP,Solo Rústico,Espaço Agrícola,1/10000,CM - Vectorial e Raster,1.108375560430903,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,8
149671,149671,1310,PAREDES,Solo Urbano  - Espaço de Atividades Económicas - AE,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,24.188148939219676,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,5
149672,149672,1310,PAREDES,Solo Urbano  - Espaço de Atividades Económicas - AE,Solo Urbano,Espaço de Atividades Económicas,1/10000,CM - Vectorial e Raster,12.68484979966512,DGT,2024-05-17 00:00:00+00:00,01.13.10/PDM/03/2024/74,Vigente,5
