geo_code,dicofre,geo_name,geo_level,period,value_eur_m2,dwelling_type,flag
1960904,0904,Figueira de Castelo Rodrigo,municipio,2019Q4,145,Existentes,
1960904,0904,Figueira de Castelo Rodrigo,municipio,2019Q4,156,Total,
1920606,0606,Góis,municipio,2019Q4,207,Existentes,
1920612,0612,Pampilhosa da Serra,municipio,2019Q4,208,Existentes,
1960909,0909,Mêda,municipio,2019Q4,211,Existentes,
1960903,0903,Celorico da Beira,municipio,2019Q4,214,Total,
1960910,0910,Pinhel,municipio,2019Q4,217,Existentes,
1960910,0910,Pinhel,municipio,2019Q4,219,Total,
1960903,0903,Celorico da Beira,municipio,2019Q4,222,Existentes,
2004401,4401,Santa Cruz da Graciosa,municipio,2019Q4,223,Existentes,
1C31205,1205,Castelo de Vide,municipio,2019Q4,235,Existentes,
1950507,0507,Penamacor,municipio,2019Q4,241,Existentes,
11D1801,1801,Armamar,municipio,2019Q4,243,Existentes,
1C31215,1215,Sousel,municipio,2019Q4,243,Existentes,
1C31205,1205,Castelo de Vide,municipio,2019Q4,244,Total,
1950507,0507,Penamacor,municipio,2019Q4,247,Total,
1C31215,1215,Sousel,municipio,2019Q4,249,Total,
2004401,4401,Santa Cruz da Graciosa,municipio,2019Q4,249,Total,
1920612,0612,Pampilhosa da Serra,municipio,2019Q4,253,Total,
11D1710,1710,Sabrosa,municipio,2019Q4,255,Existentes,
1C31208,1208,Fronteira,municipio,2019Q4,255,Total,
1C40701,0701,Alandroal,municipio,2019Q4,256,Existentes,
1950505,0505,Idanha-a-Nova,municipio,2019Q4,258,Existentes,
1C20209,0209,Mértola,municipio,2019Q4,258,Total,
1C20209,0209,Mértola,municipio,2019Q4,258,Existentes,
1920606,0606,Góis,municipio,2019Q4,259,Total,
1D21413,1413,Mação,municipio,2019Q4,262,Total,
1960911,0911,Sabugal,municipio,2019Q4,266,Existentes,
1950505,0505,Idanha-a-Nova,municipio,2019Q4,267,Total,
1960911,0911,Sabugal,municipio,2019Q4,268,Total,
1C31202,1202,Arronches,municipio,2019Q4,268,Total,
1C31202,1202,Arronches,municipio,2019Q4,268,Existentes,
1D21413,1413,Mação,municipio,2019Q4,268,Existentes,
1960906,0906,Gouveia,municipio,2019Q4,270,Existentes,
1C20207,0207,Cuba,municipio,2019Q4,272,Total,
1C20207,0207,Cuba,municipio,2019Q4,272,Existentes,
1960906,0906,Gouveia,municipio,2019Q4,280,Total,
1960913,0913,Trancoso,municipio,2019Q4,280,Existentes,
1950506,0506,Oleiros,municipio,2019Q4,281,Total,
1C31209,1209,Gavião,municipio,2019Q4,281,Existentes,
1C40701,0701,Alandroal,municipio,2019Q4,281,Total,
11D1801,1801,Armamar,municipio,2019Q4,283,Total,
1C31209,1209,Gavião,municipio,2019Q4,283,Total,
11C1804,1804,Cinfães,municipio,2019Q4,284,Existentes,
1960902,0902,Almeida,municipio,2019Q4,287,Existentes,
1950511,0511,Vila Velha de Ródão,municipio,2019Q4,290,Existentes,
1C31212,1212,Nisa,municipio,2019Q4,295,Existentes,
1960913,0913,Trancoso,municipio,2019Q4,299,Total,
11D0409,0409,Torre de Moncorvo,municipio,2019Q4,300,Existentes,
1950510,0510,Vila de Rei,municipio,2019Q4,300,Total,
1941811,1811,Penalva do Castelo,municipio,2019Q4,301,Existentes,
11E0410,0410,Vila Flor,municipio,2019Q4,302,Existentes,
1C31212,1212,Nisa,municipio,2019Q4,304,Total,
1C31211,1211,Monforte,municipio,2019Q4,309,Existentes,
11D1815,1815,São João da Pesqueira,municipio,2019Q4,311,Existentes,
2004501,4501,Calheta (R.A.A.),municipio,2019Q4,311,Total,
1C31211,1211,Monforte,municipio,2019Q4,313,Total,
11E0401,0401,Alfândega da Fé,municipio,2019Q4,314,Total,
11D1807,1807,Moimenta da Beira,municipio,2019Q4,315,Existentes,
1931013,1013,Pedrógão Grande,municipio,2019Q4,315,Existentes,
1960902,0902,Almeida,municipio,2019Q4,317,Total,
11D0409,0409,Torre de Moncorvo,municipio,2019Q4,320,Total,
1950511,0511,Vila Velha de Ródão,municipio,2019Q4,321,Total,
11D1819,1819,Tabuaço,municipio,2019Q4,322,Total,
1C40709,0709,Portel,municipio,2019Q4,323,Existentes,
11D1701,1701,Alijó,municipio,2019Q4,328,Existentes,
1950508,0508,Proença-a-Nova,municipio,2019Q4,331,Existentes,
11B1709,1709,Ribeira de Pena,municipio,2019Q4,332,Total,
11B1709,1709,Ribeira de Pena,municipio,2019Q4,332,Existentes,
1C31201,1201,Alter do Chão,municipio,2019Q4,333,Total,
1931013,1013,Pedrógão Grande,municipio,2019Q4,337,Total,
11D1701,1701,Alijó,municipio,2019Q4,341,Total,
11C1804,1804,Cinfães,municipio,2019Q4,342,Total,
11E0410,0410,Vila Flor,municipio,2019Q4,342,Total,
1931008,1008,Figueiró dos Vinhos,municipio,2019Q4,342,Existentes,
1C40709,0709,Portel,municipio,2019Q4,345,Total,
11C1813,1813,Resende,municipio,2019Q4,346,Existentes,
1920613,0613,Penacova,municipio,2019Q4,347,Existentes,
1941811,1811,Penalva do Castelo,municipio,2019Q4,348,Total,
11D1820,1820,Tarouca,municipio,2019Q4,351,Existentes,
1C40703,0703,Borba,municipio,2019Q4,355,Existentes,
1960912,0912,Seia,municipio,2019Q4,356,Existentes,
11D1820,1820,Tarouca,municipio,2019Q4,357,Total,
1C20208,0208,Ferreira do Alentejo,municipio,2019Q4,357,Existentes,
1960912,0912,Seia,municipio,2019Q4,358,Total,
11E0408,0408,Mogadouro,municipio,2019Q4,365,Existentes,
11D1815,1815,São João da Pesqueira,municipio,2019Q4,366,Total,
11C0305,0305,Celorico de Basto,municipio,2019Q4,367,Existentes,
11D0914,0914,Vila Nova de Foz Côa,municipio,2019Q4,367,Total,
11D0914,0914,Vila Nova de Foz Côa,municipio,2019Q4,367,Existentes,
1C31204,1204,Campo Maior,municipio,2019Q4,367,Existentes,
1C20208,0208,Ferreira do Alentejo,municipio,2019Q4,371,Total,
11D1710,1710,Sabrosa,municipio,2019Q4,372,Total,
1D21417,1417,Sardoal,municipio,2019Q4,376,Total,
11D1807,1807,Moimenta da Beira,municipio,2019Q4,377,Total,
1C40703,0703,Borba,municipio,2019Q4,378,Total,
2004601,4601,Lajes do Pico,municipio,2019Q4,380,Existentes,
1C40708,0708,Mourão,municipio,2019Q4,384,Total,
1960909,0909,Mêda,municipio,2019Q4,387,Total,
1C31203,1203,Avis,municipio,2019Q4,388,Total,
1960501,0501,Belmonte,municipio,2019Q4,390,Existentes,
11E0412,0412,Vinhais,municipio,2019Q4,391,Total,
1920601,0601,Arganil,municipio,2019Q4,391,Existentes,
1931008,1008,Figueiró dos Vinhos,municipio,2019Q4,391,Total,
1950508,0508,Proença-a-Nova,municipio,2019Q4,391,Total,
1960501,0501,Belmonte,municipio,2019Q4,391,Total,
11E0412,0412,Vinhais,municipio,2019Q4,394,Existentes,
1C20214,0214,Vidigueira,municipio,2019Q4,399,Total,
1D31407,1407,Chamusca,municipio,2019Q4,403,Existentes,
1C31203,1203,Avis,municipio,2019Q4,404,Existentes,
1941802,1802,Carregal do Sal,municipio,2019Q4,406,Existentes,
2004601,4601,Lajes do Pico,municipio,2019Q4,414,Total,
1C3,,Alto Alentejo,nuts3,2019Q4,415,Existentes,
1920601,0601,Arganil,municipio,2019Q4,416,Total,
1C40710,0710,Redondo,municipio,2019Q4,416,Existentes,
1941814,1814,Santa Comba Dão,municipio,2019Q4,419,Existentes,
1D21402,1402,Alcanena,municipio,2019Q4,423,Existentes,
1941817,1817,Sátão,municipio,2019Q4,424,Existentes,
1C40710,0710,Redondo,municipio,2019Q4,425,Total,
2004502,4502,Velas,municipio,2019Q4,428,Existentes,
11C1813,1813,Resende,municipio,2019Q4,429,Total,
11E0408,0408,Mogadouro,municipio,2019Q4,429,Total,
1920613,0613,Penacova,municipio,2019Q4,429,Total,
1941817,1817,Sátão,municipio,2019Q4,429,Total,
11B1712,1712,Valpaços,municipio,2019Q4,432,Existentes,
1910117,0117,Sever do Vouga,municipio,2019Q4,433,Existentes,
1941803,1803,Castro Daire,municipio,2019Q4,437,Existentes,
1C3,,Alto Alentejo,nuts3,2019Q4,438,Total,
1C20210,0210,Moura,municipio,2019Q4,441,Existentes,
2004202,4202,Nordeste,municipio,2019Q4,441,Total,
2004202,4202,Nordeste,municipio,2019Q4,441,Existentes,
1D31407,1407,Chamusca,municipio,2019Q4,442,Total,
1191705,1705,Mondim de Basto,municipio,2019Q4,444,Existentes,
1C20210,0210,Moura,municipio,2019Q4,444,Total,
11E0406,0406,Miranda do Douro,municipio,2019Q4,446,Total,
1941802,1802,Carregal do Sal,municipio,2019Q4,447,Total,
1931002,1002,Alvaiázere,municipio,2019Q4,450,Existentes,
1931003,1003,Ansião,municipio,2019Q4,450,Existentes,
1D21401,1401,Abrantes,municipio,2019Q4,450,Existentes,
11E0405,0405,Macedo de Cavaleiros,municipio,2019Q4,452,Existentes,
1920616,0616,Tábua,municipio,2019Q4,452,Existentes,
1D21402,1402,Alcanena,municipio,2019Q4,453,Total,
1191705,1705,Mondim de Basto,municipio,2019Q4,455,Total,
1C20212,0212,Ourique,municipio,2019Q4,455,Existentes,
1931003,1003,Ansião,municipio,2019Q4,456,Total,
11D1707,1707,Murça,municipio,2019Q4,459,Total,
1920609,0609,Miranda do Corvo,municipio,2019Q4,460,Existentes,
1C31204,1204,Campo Maior,municipio,2019Q4,460,Total,
1C40707,0707,Mora,municipio,2019Q4,460,Total,
1C40707,0707,Mora,municipio,2019Q4,460,Existentes,
1941814,1814,Santa Comba Dão,municipio,2019Q4,462,Total,
11E0405,0405,Macedo de Cavaleiros,municipio,2019Q4,464,Total,
1931002,1002,Alvaiázere,municipio,2019Q4,466,Total,
1941806,1806,Mangualde,municipio,2019Q4,466,Existentes,
1C20213,0213,Serpa,municipio,2019Q4,469,Total,
1C40711,0711,Reguengos de Monsaraz,municipio,2019Q4,470,Existentes,
1C40714,0714,Vila Viçosa,municipio,2019Q4,471,Existentes,
1941809,1809,Nelas,municipio,2019Q4,472,Existentes,
196,,Beiras e Serra da Estrela,nuts3,2019Q4,472,Existentes,
11C0305,0305,Celorico de Basto,municipio,2019Q4,473,Total,
1920609,0609,Miranda do Corvo,municipio,2019Q4,473,Total,
11A011322,011322,"União das freguesias de Pinheiro da Bemposta, Travanca e Palmaz",freguesia,2019Q4,475,Existentes,
1921808,1808,Mortágua,municipio,2019Q4,475,Existentes,
1D21401,1401,Abrantes,municipio,2019Q4,475,Total,
1C20201,0201,Aljustrel,municipio,2019Q4,476,Existentes,
1C20206,0206,Castro Verde,municipio,2019Q4,476,Existentes,
1C20214,0214,Vidigueira,municipio,2019Q4,476,Existentes,
1921808,1808,Mortágua,municipio,2019Q4,478,Total,
1C20213,0213,Serpa,municipio,2019Q4,479,Existentes,
1C40713,0713,Viana do Alentejo,municipio,2019Q4,480,Existentes,
1910117,0117,Sever do Vouga,municipio,2019Q4,481,Total,
1C31207,1207,Elvas,municipio,2019Q4,482,Existentes,
1C31210,1210,Marvão,municipio,2019Q4,482,Total,
1C31210,1210,Marvão,municipio,2019Q4,482,Existentes,
2004502,4502,Velas,municipio,2019Q4,482,Total,
1C40702,0702,Arraiolos,municipio,2019Q4,484,Existentes,
1941803,1803,Castro Daire,municipio,2019Q4,485,Total,
1941824,1824,Vouzela,municipio,2019Q4,488,Existentes,
11B1706,1706,Montalegre,municipio,2019Q4,489,Existentes,
1120310,0310,Terras de Bouro,municipio,2019Q4,490,Existentes,
1920611,0611,Oliveira do Hospital,municipio,2019Q4,491,Existentes,
1C40704,0704,Estremoz,municipio,2019Q4,492,Existentes,
1C40711,0711,Reguengos de Monsaraz,municipio,2019Q4,493,Total,
1920614,0614,Penela,municipio,2019Q4,494,Existentes,
1111605,1605,Paredes de Coura,municipio,2019Q4,496,Existentes,
11B1712,1712,Valpaços,municipio,2019Q4,497,Total,
1910103,0103,Anadia,municipio,2019Q4,497,Existentes,
1C40714,0714,Vila Viçosa,municipio,2019Q4,497,Total,
11B1706,1706,Montalegre,municipio,2019Q4,499,Total,
1941824,1824,Vouzela,municipio,2019Q4,500,Total,
1C40713,0713,Viana do Alentejo,municipio,2019Q4,500,Total,
2004602,4602,Madalena,municipio,2019Q4,500,Existentes,
1941809,1809,Nelas,municipio,2019Q4,504,Total,
1C31207,1207,Elvas,municipio,2019Q4,504,Total,
1C40702,0702,Arraiolos,municipio,2019Q4,505,Total,
1920616,0616,Tábua,municipio,2019Q4,506,Total,
1C2,,Baixo Alentejo,nuts3,2019Q4,507,Existentes,
1C20201,0201,Aljustrel,municipio,2019Q4,509,Total,
1920617,0617,Vila Nova de Poiares,municipio,2019Q4,511,Existentes,
195,,Beira Baixa,nuts3,2019Q4,512,Existentes,
1111605,1605,Paredes de Coura,municipio,2019Q4,513,Total,
1941806,1806,Mangualde,municipio,2019Q4,514,Total,
1C20212,0212,Ourique,municipio,2019Q4,514,Total,
1C40704,0704,Estremoz,municipio,2019Q4,514,Total,
196,,Beiras e Serra da Estrela,nuts3,2019Q4,515,Total,
1D21410,1410,Entroncamento,municipio,2019Q4,515,Existentes,
1941821,1821,Tondela,municipio,2019Q4,518,Existentes,
11A011322,011322,"União das freguesias de Pinheiro da Bemposta, Travanca e Palmaz",freguesia,2019Q4,520,Total,
1960504,0504,Fundão,municipio,2019Q4,520,Existentes,
1920614,0614,Penela,municipio,2019Q4,529,Total,
1920611,0611,Oliveira do Hospital,municipio,2019Q4,530,Total,
1D21410,1410,Entroncamento,municipio,2019Q4,530,Total,
1C31213,1213,Ponte de Sor,municipio,2019Q4,531,Existentes,
11E,,Terras de Trás-os-Montes,nuts3,2019Q4,535,Existentes,
1C2,,Baixo Alentejo,nuts3,2019Q4,536,Total,
1950509,0509,Sertã,municipio,2019Q4,538,Existentes,
1941821,1821,Tondela,municipio,2019Q4,539,Total,
1920617,0617,Vila Nova de Poiares,municipio,2019Q4,540,Total,
1C20206,0206,Castro Verde,municipio,2019Q4,540,Total,
11D,,Douro,nuts3,2019Q4,541,Existentes,
11C1302,1302,Baião,municipio,2019Q4,542,Existentes,
1910103,0103,Anadia,municipio,2019Q4,542,Total,
3003107,3107,Ribeira Brava,municipio,2019Q4,543,Existentes,
1111603,1603,Melgaço,municipio,2019Q4,545,Total,
1120310,0310,Terras de Bouro,municipio,2019Q4,545,Total,
1111603,1603,Melgaço,municipio,2019Q4,549,Existentes,
1931016,1016,Porto de Mós,municipio,2019Q4,550,Existentes,
2004602,4602,Madalena,municipio,2019Q4,550,Total,
1C31213,1213,Ponte de Sor,municipio,2019Q4,553,Total,
11C0106,0106,Castelo de Paiva,municipio,2019Q4,556,Existentes,
1931016,1016,Porto de Mós,municipio,2019Q4,556,Total,
2004204,4204,Povoação,municipio,2019Q4,563,Existentes,
1D2,,Médio Tejo,nuts3,2019Q4,564,Existentes,
1111606,1606,Ponte da Barca,municipio,2019Q4,565,Total,
1111606,1606,Ponte da Barca,municipio,2019Q4,565,Existentes,
1D11104,1104,Cadaval,municipio,2019Q4,565,Existentes,
1C20202,0202,Almodôvar,municipio,2019Q4,566,Existentes,
1C31214,1214,Portalegre,municipio,2019Q4,567,Existentes,
11B,,Alto Tâmega e Barroso,nuts3,2019Q4,570,Existentes,
11D,,Douro,nuts3,2019Q4,571,Total,
195,,Beira Baixa,nuts3,2019Q4,573,Total,
1D11104,1104,Cadaval,municipio,2019Q4,578,Total,
1D21420,1420,Vila Nova da Barquinha,municipio,2019Q4,578,Existentes,
1920601,0601,Arganil,municipio,2019Q4,580,Novos,
1111604,1604,Monção,municipio,2019Q4,585,Existentes,
11C1302,1302,Baião,municipio,2019Q4,586,Total,
1D31404,1404,Alpiarça,municipio,2019Q4,592,Total,
1D21419,1419,Torres Novas,municipio,2019Q4,593,Existentes,
1D21408,1408,Constância,municipio,2019Q4,594,Total,
1190304,0304,Cabeceiras de Basto,municipio,2019Q4,596,Existentes,
1920607,0607,Lousã,municipio,2019Q4,597,Existentes,
1D31404,1404,Alpiarça,municipio,2019Q4,597,Existentes,
1931016,1016,Porto de Mós,municipio,2019Q4,598,Novos,
1D2,,Médio Tejo,nuts3,2019Q4,598,Total,
11B,,Alto Tâmega e Barroso,nuts3,2019Q4,600,Total,
1920615,0615,Soure,municipio,2019Q4,600,Existentes,
1C20202,0202,Almodôvar,municipio,2019Q4,600,Total,
11A131013,131013,Lordelo,freguesia,2019Q4,601,Existentes,
11D1805,1805,Lamego,municipio,2019Q4,601,Existentes,
1960504,0504,Fundão,municipio,2019Q4,601,Total,
11E0402,0402,Bragança,municipio,2019Q4,603,Existentes,
11B1713,1713,Vila Pouca de Aguiar,municipio,2019Q4,604,Existentes,
11E,,Terras de Trás-os-Montes,nuts3,2019Q4,604,Total,
1960907,0907,Guarda,municipio,2019Q4,604,Existentes,
11D1805,1805,Lamego,municipio,2019Q4,607,Total,
1C31207,1207,Elvas,municipio,2019Q4,608,Novos,
1D31409,1409,Coruche,municipio,2019Q4,609,Existentes,
1960503,0503,Covilhã,municipio,2019Q4,610,Existentes,
1920602,0602,Cantanhede,municipio,2019Q4,612,Existentes,
1950509,0509,Sertã,municipio,2019Q4,613,Total,
1950502,0502,Castelo Branco,municipio,2019Q4,616,Existentes,
1D21411,1411,Ferreira do Zêzere,municipio,2019Q4,616,Existentes,
1111608,1608,Valença,municipio,2019Q4,617,Existentes,
1941810,1810,Oliveira de Frades,municipio,2019Q4,618,Existentes,
1960907,0907,Guarda,municipio,2019Q4,618,Total,
11A0104,0104,Arouca,municipio,2019Q4,619,Existentes,
1C31214,1214,Portalegre,municipio,2019Q4,619,Total,
1190311,0311,Vieira do Minho,municipio,2019Q4,620,Existentes,
1D31409,1409,Coruche,municipio,2019Q4,620,Total,
1920615,0615,Soure,municipio,2019Q4,622,Total,
11C0106,0106,Castelo de Paiva,municipio,2019Q4,623,Total,
1D31403,1403,Almeirim,municipio,2019Q4,623,Existentes,
1190311,0311,Vieira do Minho,municipio,2019Q4,625,Total,
1920607,0607,Lousã,municipio,2019Q4,625,Total,
1D11005,1005,Bombarral,municipio,2019Q4,625,Existentes,
3003107,3107,Ribeira Brava,municipio,2019Q4,625,Total,
11B1713,1713,Vila Pouca de Aguiar,municipio,2019Q4,626,Total,
1D21419,1419,Torres Novas,municipio,2019Q4,626,Total,
1111608,1608,Valença,municipio,2019Q4,627,Total,
1D21411,1411,Ferreira do Zêzere,municipio,2019Q4,631,Total,
1941816,1816,São Pedro do Sul,municipio,2019Q4,633,Existentes,
11A011321,011321,"União das freguesias de Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail",freguesia,2019Q4,634,Existentes,
1D31406,1406,Cartaxo,municipio,2019Q4,634,Existentes,
1D31414,1414,Rio Maior,municipio,2019Q4,634,Existentes,
1190309,0309,Póvoa de Lanhoso,municipio,2019Q4,636,Existentes,
11A131434,131434,Vila Nova do Campo,freguesia,2019Q4,637,Existentes,
193100913,100913,Maceira,freguesia,2019Q4,638,Existentes,
1C,,Alentejo,nuts2,2019Q4,638,Existentes,
1910108,0108,Estarreja,municipio,2019Q4,639,Existentes,
2004204,4204,Povoação,municipio,2019Q4,639,Total,
1920611,0611,Oliveira do Hospital,municipio,2019Q4,640,Novos,
11C,,Tâmega e Sousa,nuts3,2019Q4,641,Existentes,
1941816,1816,São Pedro do Sul,municipio,2019Q4,641,Total,
1950502,0502,Castelo Branco,municipio,2019Q4,641,Total,
11A011318,011318,São Roque,freguesia,2019Q4,642,Existentes,
1D31403,1403,Almeirim,municipio,2019Q4,643,Total,
1D21411,1411,Ferreira do Zêzere,municipio,2019Q4,644,Novos,
11C1307,1307,Marco de Canaveses,municipio,2019Q4,645,Existentes,
1D31414,1414,Rio Maior,municipio,2019Q4,646,Total,
2004101,4101,Vila do Porto,municipio,2019Q4,650,Total,
150080807,080807,Salir,freguesia,2019Q4,651,Total,
194,,Viseu Dão Lafões,nuts3,2019Q4,652,Existentes,
1D31412,1412,Golegã,municipio,2019Q4,653,Existentes,
2004101,4101,Vila do Porto,municipio,2019Q4,653,Existentes,
11A131434,131434,Vila Nova do Campo,freguesia,2019Q4,654,Total,
1941821,1821,Tondela,municipio,2019Q4,654,Novos,
11A0113,0113,Oliveira de Azeméis,municipio,2019Q4,656,Existentes,
1D31412,1412,Golegã,municipio,2019Q4,656,Total,
1111601,1601,Arcos de Valdevez,municipio,2019Q4,657,Existentes,
1111604,1604,Monção,municipio,2019Q4,658,Total,
1190307,0307,Fafe,municipio,2019Q4,658,Existentes,
11D1708,1708,Peso da Régua,municipio,2019Q4,658,Existentes,
1941810,1810,Oliveira de Frades,municipio,2019Q4,658,Total,
11C1305,1305,Lousada,municipio,2019Q4,659,Existentes,
192060312,060312,Cernache,freguesia,2019Q4,659,Existentes,
11E0407,0407,Mirandela,municipio,2019Q4,661,Existentes,
11B1703,1703,Chaves,municipio,2019Q4,663,Existentes,
1D11104,1104,Cadaval,municipio,2019Q4,664,Novos,
1910108,0108,Estarreja,municipio,2019Q4,665,Total,
1C40706,0706,Montemor-o-Novo,municipio,2019Q4,665,Existentes,
1190304,0304,Cabeceiras de Basto,municipio,2019Q4,666,Total,
11A131018,131018,Rebordosa,freguesia,2019Q4,666,Existentes,
11A0104,0104,Arouca,municipio,2019Q4,667,Total,
11A010925,010925,Santa Maria de Lamas,freguesia,2019Q4,667,Existentes,
2004205,4205,Ribeira Grande,municipio,2019Q4,667,Existentes,
1500802,0802,Alcoutim,municipio,2019Q4,668,Total,
1D11005,1005,Bombarral,municipio,2019Q4,669,Total,
1D31416,1416,Santarém,municipio,2019Q4,669,Existentes,
2004302,4302,Vila da Praia da Vitória,municipio,2019Q4,671,Total,
2004302,4302,Vila da Praia da Vitória,municipio,2019Q4,671,Existentes,
1111601,1601,Arcos de Valdevez,municipio,2019Q4,672,Total,
1960503,0503,Covilhã,municipio,2019Q4,672,Total,
1190309,0309,Póvoa de Lanhoso,municipio,2019Q4,673,Total,
11C1309,1309,Paços de Ferreira,municipio,2019Q4,673,Existentes,
2004205,4205,Ribeira Grande,municipio,2019Q4,673,Total,
1C,,Alentejo,nuts2,2019Q4,674,Total,
1C20205,0205,Beja,municipio,2019Q4,674,Existentes,
11C,,Tâmega e Sousa,nuts3,2019Q4,675,Total,
1D3,,Lezíria do Tejo,nuts3,2019Q4,675,Existentes,
11C1303,1303,Felgueiras,municipio,2019Q4,676,Existentes,
1D21418,1418,Tomar,municipio,2019Q4,676,Existentes,
1120301,0301,Amares,municipio,2019Q4,677,Existentes,
1D21420,1420,Vila Nova da Barquinha,municipio,2019Q4,678,Total,
11B1703,1703,Chaves,municipio,2019Q4,679,Total,
11A010925,010925,Santa Maria de Lamas,freguesia,2019Q4,680,Total,
1920602,0602,Cantanhede,municipio,2019Q4,680,Total,
1C3,,Alto Alentejo,nuts3,2019Q4,680,Novos,
1D21421,1421,Ourém,municipio,2019Q4,680,Existentes,
11C1309,1309,Paços de Ferreira,municipio,2019Q4,681,Total,
11E0402,0402,Bragança,municipio,2019Q4,682,Total,
1D31416,1416,Santarém,municipio,2019Q4,682,Total,
1D31414,1414,Rio Maior,municipio,2019Q4,685,Novos,
119031234,031234,Riba de Ave,freguesia,2019Q4,686,Existentes,
11C1301,1301,Amarante,municipio,2019Q4,686,Existentes,
11D1708,1708,Peso da Régua,municipio,2019Q4,686,Total,
1D21401,1401,Abrantes,municipio,2019Q4,686,Novos,
1D31406,1406,Cartaxo,municipio,2019Q4,686,Total,
1931010,1010,Marinha Grande,municipio,2019Q4,687,Existentes,
1910114,0114,Oliveira do Bairro,municipio,2019Q4,689,Existentes,
193100913,100913,Maceira,freguesia,2019Q4,689,Total,
1931015,1015,Pombal,municipio,2019Q4,689,Existentes,
11C1305,1305,Lousada,municipio,2019Q4,691,Total,
11C1307,1307,Marco de Canaveses,municipio,2019Q4,691,Total,
2004701,4701,Horta,municipio,2019Q4,691,Existentes,
1190307,0307,Fafe,municipio,2019Q4,692,Total,
119031234,031234,Riba de Ave,freguesia,2019Q4,692,Total,
11A011319,011319,Vila de Cucujães,freguesia,2019Q4,693,Existentes,
1111601,1601,Arcos de Valdevez,municipio,2019Q4,698,Novos,
1C20205,0205,Beja,municipio,2019Q4,698,Total,
1C40706,0706,Montemor-o-Novo,municipio,2019Q4,698,Total,
11A131013,131013,Lordelo,freguesia,2019Q4,700,Total,
1910108,0108,Estarreja,municipio,2019Q4,700,Novos,
1C4,,Alentejo Central,nuts3,2019Q4,700,Existentes,
1D21402,1402,Alcanena,municipio,2019Q4,700,Novos,
1910101,0101,Águeda,municipio,2019Q4,701,Existentes,
1910114,0114,Oliveira do Bairro,municipio,2019Q4,703,Total,
1D3,,Lezíria do Tejo,nuts3,2019Q4,703,Total,
11C1303,1303,Felgueiras,municipio,2019Q4,705,Total,
1C11501,1501,Alcácer do Sal,municipio,2019Q4,706,Existentes,
11A010919,010919,Paços de Brandão,freguesia,2019Q4,708,Total,
11A010919,010919,Paços de Brandão,freguesia,2019Q4,708,Existentes,
11D,,Douro,nuts3,2019Q4,708,Novos,
194,,Viseu Dão Lafões,nuts3,2019Q4,708,Total,
2004701,4701,Horta,municipio,2019Q4,708,Total,
1910101,0101,Águeda,municipio,2019Q4,709,Total,
1931015,1015,Pombal,municipio,2019Q4,709,Total,
1120301,0301,Amares,municipio,2019Q4,710,Total,
1D21418,1418,Tomar,municipio,2019Q4,712,Total,
11A0119,0119,Vale de Cambra,municipio,2019Q4,713,Existentes,
11A131018,131018,Rebordosa,freguesia,2019Q4,713,Total,
1B0150607,150607,União das freguesias de Baixa da Banheira e Vale da Amoreira,freguesia,2019Q4,713,Existentes,
11A010913,010913,Lourosa,freguesia,2019Q4,714,Existentes,
11C1311,1311,Penafiel,municipio,2019Q4,715,Existentes,
1500809,0809,Monchique,municipio,2019Q4,715,Existentes,
1500809,0809,Monchique,municipio,2019Q4,717,Total,
2004301,4301,Angra do Heroísmo,municipio,2019Q4,717,Existentes,
1910101,0101,Águeda,municipio,2019Q4,718,Novos,
1920610,0610,Montemor-o-Velho,municipio,2019Q4,719,Existentes,
150080206,080206,União das freguesias de Alcoutim e Pereiro,freguesia,2019Q4,720,Total,
1B0150607,150607,União das freguesias de Baixa da Banheira e Vale da Amoreira,freguesia,2019Q4,720,Total,
1910102,0102,Albergaria-a-Velha,municipio,2019Q4,721,Existentes,
1920111,0111,Mealhada,municipio,2019Q4,721,Existentes,
1120313,0313,Vila Verde,municipio,2019Q4,722,Existentes,
11A010936,010936,União de freguesias de São Miguel de Souto e Mosteirô,freguesia,2019Q4,722,Total,
11C1301,1301,Amarante,municipio,2019Q4,722,Total,
11A010902,010902,Arrifana,freguesia,2019Q4,723,Total,
11E0407,0407,Mirandela,municipio,2019Q4,723,Total,
2004301,4301,Angra do Heroísmo,municipio,2019Q4,723,Total,
11A010904,010904,Escapães,freguesia,2019Q4,726,Total,
11A010904,010904,Escapães,freguesia,2019Q4,726,Existentes,
19,,Centro,nuts2,2019Q4,726,Existentes,
11C1309,1309,Paços de Ferreira,municipio,2019Q4,727,Novos,
1D21419,1419,Torres Novas,municipio,2019Q4,727,Novos,
1D21421,1421,Ourém,municipio,2019Q4,727,Total,
11A1310,1310,Paredes,municipio,2019Q4,728,Existentes,
150080903,080903,Monchique,freguesia,2019Q4,728,Existentes,
11A010913,010913,Lourosa,freguesia,2019Q4,729,Total,
2004205,4205,Ribeira Grande,municipio,2019Q4,730,Novos,
11A131405,131405,Aves,freguesia,2019Q4,731,Existentes,
1931004,1004,Batalha,municipio,2019Q4,731,Existentes,
11A0113,0113,Oliveira de Azeméis,municipio,2019Q4,732,Total,
1C4,,Alentejo Central,nuts3,2019Q4,732,Total,
11A0119,0119,Vale de Cambra,municipio,2019Q4,733,Total,
